web-scraper-order,web-scraper-start-url,user_id,user_name,rating,rating-x,kategori,reviews,like,timestamp
"1752409284-1185","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/6860204","amelsaapriyanti","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-09-26 18:21 | Variasi: 38"
"1752409284-1186","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/142154618","monika.elena","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-07-29 07:34 | Variasi: 41"
"1752409284-1187","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/204473675","firmansuhaeddy","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-07 10:20 | Variasi: 41"
"1752409284-1188","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/54364402","nikoaditama4154","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-29 17:21 | Variasi: 41"
"1752409284-1189","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/39847797","noviyantika123","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-30 10:05 | Variasi: 40"
"1752409284-1190","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/109586672","vanryan13","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-13 22:36 | Variasi: 45"
"1752409284-1191","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/57635179","junaraffasya","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-11-09 12:47 | Variasi: 42"
"1752409284-1192","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/65255847","iebi.khotibi","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-01 16:49 | Variasi: 41"
"1752409284-1193","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/19463594","muliadinmaman","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-10-30 15:37 | Variasi: 43"
"1752409284-1194","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-11-03 11:34 | Variasi: 43"
"1752409284-1195","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/97964507","miftahbd","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-29 19:03 | Variasi: 44"
"1752409284-1196","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/28083856","nisaasin11","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-11-04 16:22 | Variasi: 43"
"1752409284-1197","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/288068778","angga4000","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-10-25 13:07 | Variasi: 44"
"1752409284-1198","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/29575565","zikri4ramli","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-10-17 08:19 | Variasi: 39"
"1752409284-1199","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-29 18:11 | Variasi: 42"
"1752409284-1200","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/4245088","ronasekar9","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-03-09 10:18 | Variasi: 40"
"1752409284-1201","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/191672732","dwiindahsetyarini","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-02 07:54 | Variasi: 40"
"1752409284-1202","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/20562695","andy_sutrisno","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-11-19 14:20 | Variasi: 40"
"1752409284-1203","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/131982699","muhammadperdi92","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-07-27 21:01 | Variasi: 41"
"1752409284-1204","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-14 22:27 | Variasi: 43"
"1752409284-1205","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/117963756","nikenwidya_","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-11-11 06:02 | Variasi: 43"
"1752409284-1206","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/88677531","ijlalpurnomo99","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-23 13:15 | Variasi: 44"
"1752409284-1207","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-15 00:51 | Variasi: 40"
"1752409284-1208","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/150980667","damaistore29","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-05 18:31 | Variasi: 44"
"1752409284-1209","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/9671501","givan23","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-09-28 12:01 | Variasi: 43"
"1752409284-1210","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/283146136","30agus","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-14 21:42 | Variasi: 41"
"1752409284-1211","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/113720567","anugrah0897","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-03 14:41 | Variasi: 42"
"1752409284-1212","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/6193794","ismiyulianto","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-18 10:57 | Variasi: 41"
"1752409284-1213","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/49658917","florentinusapr","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-11-10 23:09 | Variasi: 43"
"1752409284-1214","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/56391282","adventurefen554","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-13 17:27 | Variasi: 40"
"1752409284-1215","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/58401547","narrizky23","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-11-12 15:50 | Variasi: 43"
"1752409284-1216","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/122724704","deniis0114","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-11-12 11:50 | Variasi: 42"
"1752409284-1217","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-07-28 16:08 | Variasi: 42"
"1752409284-1218","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/235213315","fhalbar","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-05 20:36 | Variasi: 43"
"1752409284-1219","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/259117150","chandrarenaldi09","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-11-20 16:37 | Variasi: 39"
"1752409284-1220","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/125053113","adiiinugr","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-25 13:33 | Variasi: 43"
"1752409284-1221","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/110815579","aditkrisnandy","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-09-09 05:37 | Variasi: 39"
"1752409284-1222","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-11-04 11:03 | Variasi: 42"
"1752409284-1223","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/10829387","wienlestarie","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-09-06 19:42 | Variasi: 42"
"1752409284-1224","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/54204597","mohammad_mashudi6393","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-07-27 21:25 | Variasi: 43"
"1752409284-1225","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/83277977","salwaatikarahma","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-16 17:09 | Variasi: 44"
"1752409284-1226","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/373368024","ismail.azizi","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-10-28 08:45 | Variasi: 44"
"1752409284-1227","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/225405205","miftah.khaer","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2025-01-29 11:25 | Variasi: 40"
"1752409284-1228","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/31066140","asepazkadanis","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-09-27 13:49 | Variasi: 38"
"1752409284-1229","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/35000441","candraamba","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-11-08 15:13 | Variasi: 42"
"1752409284-1230","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/255826178","darwin1596","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-09-04 07:36 | Variasi: 42"
"1752409284-1231","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/284317847","dhikappi19","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-11-03 17:38 | Variasi: 44"
"1752409284-1232","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/292430248","buyungmuslimin","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-10-30 10:01 | Variasi: 43"
"1752409284-1233","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","","","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-07-29 11:19 | Variasi: 42"
"1752409284-1234","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/231761966","gilangrizki04","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-21 06:28 | Variasi: 41"
"1752409284-1235","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/340929461","eq05m_w7q8shy2tyjjib8d1eil6h","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-09-10 19:48 | Variasi: 39"
"1752409284-1236","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/298449603","lita.apriyani","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-12 16:48 | Variasi: 40"
"1752409284-1237","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/424779309","yuhal21","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-14 21:45 | Variasi: 41"
"1752409284-1238","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/151824958","reynaldi0706","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-02-07 17:20 | Variasi: 42"
"1752409284-1239","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/583307241","najibuntan","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-27 21:23 | Variasi: 41"
"1752409284-1240","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/386643301","anggyprasetyo88","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-06 08:41 | Variasi: 44"
"1752409284-1241","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/1220949907","miamia772","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-09 11:53 | Variasi: 40"
"1752409284-1242","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/767523059","wardhanilidyatrisna","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-12 13:25 | Variasi: 40"
"1752409284-1243","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/1243099906","haekalfazri_7","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-08-07 15:07 | Variasi: 43"
"1752409284-1244","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/950858443","nurbahtiar376","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2024-12-08 05:10 | Variasi: 42"
"1752409284-1245","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/442741277","allenalri1994","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-11-01 16:45 | Variasi: 44"
"1752409284-1246","https://shopee.co.id/910-Nineten-Takashi-Run-1.5-Sepatu-Lari-Hijau-Orange-Hijau-tosca-i.86817902.22382982788","/shop/990779821","hardialhabsyi","[{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""},{""rating"":"""",""rating-x"":""0""}]","","","","Membantu?","2023-11-07 17:24 | Variasi: 42"
