user,item,ranks,norm_ranks,test_year
89007342,26106850698,,,2024
308222135,26106850698,,,2024
170798576,26106850698,,,2024
244443815,26106850698,,,2024
272927979,26106850698,,,2024
432032669,26106850698,,,2024
287320307,26106850698,,,2024
84031104,26106850698,,,2024
18608634,26106850698,,,2024
256890557,26106850698,,,2024
1007554394,26106850698,,,2024
280225818,26106850698,,,2024
992303552,26106850698,,,2024
426403222,26106850698,,,2024
859828122,26106850698,,,2024
745781451,26106850698,,,2024
1020951994,26106850698,,,2024
137867272,26106850698,,,2024
23808739,26106850698,,,2024
784261923,26106850698,,,2024
857303640,26106850698,,,2024
314877978,26106850698,,,2024
910998187,26106850698,,,2024
115194261,26106850698,,,2024
555307080,26106850698,,,2024
309735930,26106850698,,,2024
151214217,26106850698,,,2024
40961325,26106850698,,,2024
104968722,26106850698,,,2024
30786040,26106850698,,,2024
176236992,26106850698,,,2024
372716381,26106850698,,,2024
620250403,26106850698,,,2024
579372720,26106850698,,,2024
1320700358,26106850698,,,2024
681021035,26106850698,,,2024
43908569,26106850698,,,2024
287296775,26106850698,,,2024
463639556,26106850698,,,2024
1317680284,26106850698,,,2024
143078474,26106850698,,,2024
531619853,26106850698,,,2024
326937132,26106850698,,,2024
1327838173,26106850698,,,2024
852103496,26106850698,,,2024
649428121,26106850698,,,2024
227877526,26106850698,,,2024
476117992,26106850698,,,2024
31590379,26106850698,,,2024
113745224,26106850698,,,2024
369452765,26106850698,,,2024
66067772,26106850698,,,2024
12507018,26106850698,,,2024
271706947,26106850698,,,2024
44680174,26106850698,,,2024
868388014,26106850698,,,2024
1259201953,26106850698,,,2024
31246985,26106850698,,,2024
463214800,26106850698,,,2024
45299026,26106850698,,,2024
435099373,26106850698,,,2024
269092556,26106850698,,,2024
1260729641,26106850698,,,2024
171276561,26106850698,,,2024
60044618,26106850698,,,2024
298383201,26106850698,,,2024
115296134,26106850698,,,2024
296911351,26106850698,,,2024
242118227,26106850698,,,2024
1278352972,26106850698,,,2024
317082560,26106850698,,,2024
1034172666,26106850698,,,2024
178642266,26106850698,,,2024
114958394,26106850698,,,2024
216209194,26106850698,,,2024
383955958,26106850698,,,2024
57485767,26106850698,,,2024
241965538,26106850698,,,2024
8871536,26106850698,,,2024
104847454,26106850698,,,2024
105591430,26106850698,,,2024
62057908,26106850698,,,2024
30133896,26106850698,,,2024
593935267,26106850698,,,2024
453520663,26106850698,,,2024
43837839,26106850698,,,2024
136577880,26106850698,,,2024
240087209,26106850698,,,2024
812189220,26106850698,,,2024
25129134,26106850698,,,2024
25129134,22919603293,2.0,2.0,2024
288677143,26106850698,,,2024
476032462,26106850698,,,2024
365941259,26106850698,,,2024
923145840,26106850698,,,2024
1132428030,26106850698,,,2024
156344768,26106850698,,,2024
218095369,26106850698,,,2024
974091843,25332970930,,,2024
386692429,25332970930,,,2024
273116773,25332970930,,,2024
172527089,25332970930,,,2024
49534617,25332970930,,,2024
13716761,25332970930,,,2024
50311932,25332970930,,,2024
495434487,25332970930,,,2024
187441336,25332970930,,,2024
737616613,25332970930,,,2024
349435002,25332970930,,,2024
463652268,25332970930,,,2024
819511466,25332970930,,,2024
801593292,25332970930,,,2024
36803671,25332970930,,,2024
434438351,25332970930,,,2024
1281964703,25332970930,,,2024
1366518104,25332970930,,,2024
718284934,25332970930,,,2024
869234141,25332970930,,,2024
40315198,25332970930,,,2024
101627109,25332970930,,,2024
144324564,25332970930,,,2024
58279802,25332970930,,,2024
999602384,25332970930,,,2024
258150773,25332970930,,,2024
222230971,25332970930,,,2024
327175084,25332970930,,,2024
334894795,25332970930,,,2024
1025690239,25332970930,,,2024
1282326581,25332970930,,,2024
1369065306,25332970930,,,2024
278028888,25332970930,,,2024
778118308,25332970930,,,2024
317806254,25332970930,,,2024
44389777,25332970930,,,2024
142294110,25332970930,,,2024
896399618,25332970930,,,2024
26107198,25332970930,,,2024
453503474,25332970930,,,2024
576859565,25332970930,,,2024
269572014,25332970930,,,2024
461421951,25332970930,,,2024
1365598017,25332970930,,,2024
277305983,25332970930,,,2024
83523796,25332970930,,,2024
1268172470,25332970930,,,2024
1261795803,25332970930,,,2024
71760508,25332970930,,,2024
45175884,25332970930,,,2024
168846444,25332970930,,,2024
223748263,25332970930,,,2024
322474354,25332970930,,,2024
88392198,25332970930,,,2024
113946409,25332970930,,,2024
22180461,25332970930,,,2024
17524542,25332970930,,,2024
65493447,25332970930,,,2024
271732,25332970930,,,2024
24436137,25332970930,,,2024
17558447,25332970930,,,2024
183493046,25332970930,,,2024
71982562,25332970930,,,2024
160492523,25332970930,,,2024
40809944,25332970930,,,2024
40743378,25332970930,,,2024
88098463,25332970930,,,2024
35669682,25332970930,,,2024
110451549,25332970930,,,2024
98518958,25332970930,,,2024
54569105,25332970930,,,2024
137374668,25332970930,,,2024
53431635,25332970930,,,2024
143088216,25332970930,,,2024
226504182,25332970930,,,2024
388738819,25332970930,,,2024
216360634,25332970930,,,2024
304428371,25332970930,,,2024
138343916,25332970930,,,2024
99527329,25332970930,,,2024
188212214,25332970930,,,2024
212981510,25332970930,,,2024
89144771,25332970930,,,2024
309492998,25332970930,,,2024
53426493,25332970930,,,2024
98015457,25332970930,,,2024
181220286,25332970930,,,2024
138344487,25332970930,,,2024
63107014,25332970930,,,2024
365099014,25332970930,,,2024
208884626,25332970930,,,2024
447853172,25332970930,,,2024
384933160,25332970930,,,2024
166701417,25332970930,,,2024
359584664,25332970930,,,2024
52178979,25332970930,,,2024
174113740,25332970930,,,2024
232968035,25332970930,,,2024
548501825,25332970930,,,2024
457950146,25332970930,,,2024
89974263,25332970930,,,2024
179350085,25332970930,,,2024
417589151,25332970930,,,2024
90053130,25332970930,,,2024
1271184430,25332970930,,,2024
1281566033,25332970930,,,2024
1066321721,25332970930,,,2024
575284046,25332970930,,,2024
521816331,25332970930,,,2024
836198440,25332970930,,,2024
343580763,25332970930,,,2024
266295720,25332970930,,,2024
625158214,25332970930,,,2024
360535094,25332970930,,,2024
865249380,25332970930,,,2024
148587849,25332970930,,,2024
951770284,25332970930,,,2024
1148787973,25332970930,,,2024
423111552,25332970930,,,2024
135330176,25332970930,,,2024
888094893,25332970930,,,2024
154287083,25332970930,,,2024
860265126,25332970930,,,2024
721356976,25332970930,,,2024
1042682313,25332970930,,,2024
425942972,25332970930,,,2024
731828332,25332970930,,,2024
731828332,25332970930,,,2024
731828332,24560402793,,,2024
309988096,25332970930,,,2024
893483508,25332970930,,,2024
964157398,25332970930,,,2024
1132802791,25332970930,,,2024
426158620,25332970930,,,2024
1296796795,25332970930,,,2024
671052718,25332970930,,,2024
229558994,25332970930,,,2024
286213686,25332970930,,,2024
1244694784,25332970930,,,2024
142600580,25332970930,,,2024
1204714138,25332970930,,,2024
1025813336,25332970930,,,2024
1175772271,25332970930,,,2024
230053610,25332970930,,,2024
1334574865,25332970930,,,2024
424819252,25332970930,,,2024
960375025,25332970930,,,2024
547245671,25332970930,,,2024
777882025,25332970930,,,2024
675136313,25332970930,,,2024
938655032,25332970930,,,2024
692723666,25332970930,,,2024
898411844,25332970930,,,2024
409414096,25332970930,,,2024
777246426,25332970930,,,2024
784622986,25332970930,,,2024
281624887,25332970930,,,2024
533123853,25332970930,,,2024
293433726,25332970930,,,2024
1148089472,25332970930,,,2024
151535275,25332970930,,,2024
733633130,25332970930,,,2024
147733555,25332970930,,,2024
470785584,25332970930,,,2024
178667734,25332970930,,,2024
952114945,25332970930,,,2024
317054357,25332970930,,,2024
42329154,25332970930,,,2024
251860984,25332970930,,,2024
312271874,25332970930,,,2024
1164246193,25332970930,,,2024
357752555,25332970930,,,2024
228184927,25332970930,,,2024
575606392,25332970930,,,2024
93231469,25332970930,,,2024
968749056,25332970930,,,2024
53548124,25332970930,,,2024
614997094,25332970930,,,2024
1354228816,25332970930,,,2024
360324797,25332970930,,,2024
324432244,25332970930,,,2024
1149099577,25332970930,,,2024
980712845,25332970930,,,2024
1240408989,25332970930,,,2024
432929456,25332970930,,,2024
360020047,25332970930,,,2024
173183727,25332970930,,,2024
362565314,25332970930,,,2024
62364728,25332970930,,,2024
825682825,25332970930,,,2024
158180682,25332970930,,,2024
27610543,25332970930,,,2024
17222581,25332970930,,,2024
142038158,25332970930,,,2024
651299968,25332970930,,,2024
1149283726,25332970930,,,2024
21192956,25332970930,,,2024
19925425,25332970930,,,2024
496830841,25332970930,,,2024
312323309,25332970930,,,2024
847835506,25332970930,,,2024
795282631,25332970930,,,2024
82665782,25332970930,,,2024
57104746,25332970930,,,2024
450510527,25332970930,,,2024
439014671,25332970930,,,2024
554381882,25332970930,,,2024
307000643,25332970930,,,2024
1078593569,25332970930,,,2024
977084674,25332970930,,,2024
837644817,25332970930,,,2024
155396566,25332970930,,,2024
926440286,25332970930,,,2024
126052617,25332970930,,,2024
497806335,25332970930,,,2024
967352936,25332970930,,,2024
147077442,25332970930,,,2024
76532764,25332970930,,,2024
1126214974,25332970930,,,2024
16847204,24537422584,,,2024
16847204,24537422584,,,2024
917024796,24537422584,,,2024
917024796,24537422584,,,2024
141531918,24537422584,,,2024
141531918,24537422584,,,2024
122766405,24537422584,,,2024
122766405,24537422584,,,2024
64974597,24537422584,,,2024
64974597,24537422584,,,2024
91358333,24537422584,,,2024
91358333,24537422584,,,2024
913212222,24537422584,,,2024
913212222,24537422584,,,2024
413766455,24537422584,,,2024
413766455,24537422584,,,2024
263126905,24537422584,,,2024
263126905,24537422584,,,2024
95859799,24537422584,,,2024
95859799,24537422584,,,2024
148866408,24537422584,,,2024
148866408,24537422584,,,2024
105062251,24537422584,,,2024
105062251,24537422584,,,2024
132892009,24537422584,,,2024
132892009,24537422584,,,2024
5662592,24537422584,,,2024
5662592,24537422584,,,2024
50542929,24537422584,,,2024
50542929,24537422584,,,2024
95676473,24537422584,,,2024
95676473,24537422584,,,2024
140876807,24537422584,,,2024
140876807,24537422584,,,2024
390409568,24537422584,,,2024
390409568,24537422584,,,2024
74004705,24537422584,,,2024
74004705,24537422584,,,2024
187712405,24537422584,,,2024
187712405,24537422584,,,2024
239215816,24537422584,,,2024
239215816,24560402793,,,2024
239215816,24537422584,,,2024
286532383,24537422584,,,2024
286532383,24537422584,,,2024
233744914,24537422584,,,2024
233744914,24537422584,,,2024
362686014,24537422584,,,2024
362686014,24537422584,,,2024
424129138,24537422584,,,2024
424129138,24537422584,,,2024
348706781,24537422584,,,2024
348706781,24537422584,,,2024
937486972,24537422584,,,2024
937486972,24537422584,,,2024
1257472800,24537422584,,,2024
1257472800,24537422584,,,2024
1122284331,24537422584,,,2024
1122284331,24537422584,,,2024
586102369,24537422584,,,2024
586102369,24537422584,,,2024
1170618631,24537422584,,,2024
1170618631,24537422584,,,2024
893981221,24537422584,,,2024
893981221,24537422584,,,2024
572597320,24537422584,,,2024
572597320,24537422584,,,2024
385644329,24537422584,,,2024
385644329,24537422584,,,2024
1127769920,24537422584,,,2024
1127769920,24537422584,,,2024
262800706,24537422584,,,2024
262800706,24537422584,,,2024
292590557,24537422584,,,2024
292590557,24537422584,,,2024
210912496,24537422584,,,2024
210912496,24537422584,,,2024
67620365,24537422584,,,2024
67620365,24537422584,,,2024
402289509,24537422584,,,2024
402289509,24537422584,,,2024
635073043,24537422584,,,2024
635073043,24537422584,,,2024
452936757,24537422584,,,2024
452936757,24537422584,,,2024
617071918,24537422584,,,2024
617071918,24537422584,,,2024
701524711,24537422584,,,2024
701524711,24537422584,,,2024
421287908,24537422584,,,2024
421287908,24537422584,,,2024
90944944,24537422584,,,2024
90944944,24537422584,,,2024
31480395,24537422584,,,2024
31480395,24537422584,,,2024
431056088,24537422584,,,2024
431056088,24537422584,,,2024
15888660,24537422584,,,2024
15888660,24537422584,,,2024
1040367203,24537422584,,,2024
1040367203,24537422584,,,2024
728999130,24537422584,,,2024
728999130,24537422584,,,2024
216062501,24537422584,,,2024
216062501,24537422584,,,2024
193147846,24537422584,,,2024
193147846,24537422584,,,2024
40383500,24537422584,,,2024
40383500,24537422584,,,2024
295328251,24537422584,,,2024
295328251,24537422584,,,2024
275874976,22919603293,2.0,2.0,2024
460363817,22919603293,2.0,2.0,2024
1042019811,22919603293,2.0,2.0,2024
353102699,22919603293,2.0,2.0,2024
1104270169,22919603293,2.0,2.0,2024
316850516,22919603293,2.0,2.0,2024
6556607,22919603293,2.0,2.0,2024
34742181,22919603293,2.0,2.0,2024
314149019,22919603293,2.0,2.0,2024
337279312,22919603293,2.0,2.0,2024
1117294640,22919603293,2.0,2.0,2024
87642929,22919603293,2.0,2.0,2024
388479796,22919603293,2.0,2.0,2024
921744138,22919603293,2.0,2.0,2024
65848168,22919603293,2.0,2.0,2024
113010071,22919603293,2.0,2.0,2024
92084579,22919603293,2.0,2.0,2024
201783607,22919603293,2.0,2.0,2024
22052133,22919603293,2.0,2.0,2024
291619008,22919603293,2.0,2.0,2024
742795281,22919603293,2.0,2.0,2024
82981135,22919603293,2.0,2.0,2024
14845091,22919603293,2.0,2.0,2024
555211815,22919603293,2.0,2.0,2024
573583557,22919603293,2.0,2.0,2024
645793070,22919603293,2.0,2.0,2024
512077385,22919603293,2.0,2.0,2024
1147773835,22919603293,2.0,2.0,2024
724795382,22919603293,2.0,2.0,2024
869755649,22919603293,2.0,2.0,2024
614669807,22919603293,2.0,2.0,2024
1021690036,22919603293,2.0,2.0,2024
378861673,22919603293,2.0,2.0,2024
257973831,22919603293,2.0,2.0,2024
382147250,22919603293,2.0,2.0,2024
539398848,22919603293,2.0,2.0,2024
14683017,22919603293,2.0,2.0,2024
307482364,22919603293,2.0,2.0,2024
58242599,22919603293,2.0,2.0,2024
46866094,22919603293,2.0,2.0,2024
162484206,22919603293,2.0,2.0,2024
74210142,22919603293,2.0,2.0,2024
732802626,22919603293,2.0,2.0,2024
285733895,22919603293,2.0,2.0,2024
554941637,22919603293,2.0,2.0,2024
434251632,22919603293,2.0,2.0,2024
654633414,22919603293,2.0,2.0,2024
228070338,22919603293,2.0,2.0,2024
80012468,22919603293,2.0,2.0,2024
312632830,22919603293,2.0,2.0,2024
511021898,22919603293,2.0,2.0,2024
890349600,22919603293,2.0,2.0,2024
58585553,22919603293,2.0,2.0,2024
215879028,22919603293,2.0,2.0,2024
31810817,22919603293,2.0,2.0,2024
4703287,22919603293,2.0,2.0,2024
21359574,22919603293,2.0,2.0,2024
33209639,22919603293,2.0,2.0,2024
28446253,22919603293,2.0,2.0,2024
69696132,22919603293,2.0,2.0,2024
215025450,22919603293,2.0,2.0,2024
46393896,22919603293,2.0,2.0,2024
113622704,22919603293,2.0,2.0,2024
40637139,22919603293,2.0,2.0,2024
828384,22919603293,2.0,2.0,2024
22023178,22919603293,2.0,2.0,2024
40908875,22919603293,2.0,2.0,2024
38768983,22919603293,2.0,2.0,2024
28947751,22919603293,2.0,2.0,2024
86914668,22919603293,2.0,2.0,2024
50912208,22919603293,2.0,2.0,2024
64612393,22919603293,2.0,2.0,2024
45583694,22919603293,2.0,2.0,2024
251850838,22919603293,2.0,2.0,2024
61140621,22919603293,2.0,2.0,2024
127378990,22919603293,2.0,2.0,2024
291877508,22919603293,2.0,2.0,2024
172206728,22919603293,2.0,2.0,2024
98489994,22919603293,2.0,2.0,2024
67481389,22919603293,2.0,2.0,2024
67166866,22919603293,2.0,2.0,2024
241411940,22919603293,2.0,2.0,2024
237505728,22919603293,2.0,2.0,2024
169946363,22919603293,2.0,2.0,2024
26820625,22919603293,2.0,2.0,2024
36198094,22919603293,2.0,2.0,2024
335492563,22919603293,2.0,2.0,2024
418795088,22919603293,2.0,2.0,2024
68114233,22919603293,2.0,2.0,2024
55438857,22919603293,2.0,2.0,2024
154128205,22919603293,2.0,2.0,2024
64287495,22919603293,2.0,2.0,2024
131384721,22919603293,2.0,2.0,2024
184108687,22919603293,2.0,2.0,2024
166589393,22919603293,2.0,2.0,2024
210081330,22919603293,2.0,2.0,2024
315484634,22919603293,2.0,2.0,2024
240295337,22919603293,2.0,2.0,2024
55204271,22919603293,2.0,2.0,2024
112922185,22919603293,2.0,2.0,2024
88785737,22919603293,2.0,2.0,2024
121212243,22919603293,2.0,2.0,2024
135989066,22919603293,2.0,2.0,2024
227790752,22919603293,2.0,2.0,2024
25858732,22919603293,2.0,2.0,2024
188216289,22919603293,2.0,2.0,2024
107678917,22919603293,2.0,2.0,2024
172831992,22919603293,2.0,2.0,2024
146400930,22919603293,2.0,2.0,2024
312462621,22919603293,2.0,2.0,2024
222108716,22919603293,2.0,2.0,2024
145690032,22919603293,2.0,2.0,2024
57837034,22919603293,2.0,2.0,2024
46248837,22919603293,2.0,2.0,2024
210297277,22919603293,2.0,2.0,2024
365790308,22919603293,2.0,2.0,2024
254420849,22919603293,2.0,2.0,2024
216199815,22919603293,2.0,2.0,2024
139572292,22919603293,2.0,2.0,2024
135150055,22919603293,2.0,2.0,2024
289788751,22919603293,2.0,2.0,2024
337939041,22919603293,2.0,2.0,2024
182577986,22919603293,2.0,2.0,2024
196379236,22919603293,2.0,2.0,2024
222543300,22919603293,2.0,2.0,2024
251209995,22919603293,2.0,2.0,2024
110813722,22919603293,2.0,2.0,2024
320081367,22919603293,2.0,2.0,2024
330290498,22919603293,2.0,2.0,2024
208467121,22919603293,2.0,2.0,2024
333470906,22919603293,2.0,2.0,2024
95332433,22919603293,2.0,2.0,2024
5852091,22919603293,2.0,2.0,2024
84652578,22919603293,2.0,2.0,2024
44557538,22919603293,2.0,2.0,2024
98275584,22919603293,2.0,2.0,2024
300388917,22919603293,2.0,2.0,2024
300388917,22488766908,,,2024
441763820,22919603293,2.0,2.0,2024
170326424,22919603293,2.0,2.0,2024
505845642,22919603293,2.0,2.0,2024
140857079,22919603293,2.0,2.0,2024
401367259,22919603293,2.0,2.0,2024
559152087,22919603293,2.0,2.0,2024
151795686,22919603293,2.0,2.0,2024
236465030,22919603293,2.0,2.0,2024
169048465,22919603293,2.0,2.0,2024
262791078,22919603293,2.0,2.0,2024
64041740,22919603293,2.0,2.0,2024
118614242,22919603293,2.0,2.0,2024
197202304,22919603293,2.0,2.0,2024
113701413,22919603293,2.0,2.0,2024
623142258,22919603293,2.0,2.0,2024
433638083,22919603293,2.0,2.0,2024
1059685203,22919603293,2.0,2.0,2024
366272307,22919603293,2.0,2.0,2024
964609549,22919603293,2.0,2.0,2024
976825158,22919603293,2.0,2.0,2024
697501126,22919603293,2.0,2.0,2024
256852810,22919603293,2.0,2.0,2024
713428587,22919603293,2.0,2.0,2024
759437316,22919603293,2.0,2.0,2024
581036263,22919603293,2.0,2.0,2024
167922584,22919603293,2.0,2.0,2024
75961647,22919603293,2.0,2.0,2024
867259024,22919603293,2.0,2.0,2024
334107741,22919603293,2.0,2.0,2024
376624962,22919603293,2.0,2.0,2024
125695958,22919603293,2.0,2.0,2024
1211294291,22919603293,2.0,2.0,2024
290540946,22919603293,2.0,2.0,2024
355410435,22919603293,2.0,2.0,2024
450724116,22919603293,2.0,2.0,2024
912631201,22919603293,2.0,2.0,2024
237093055,22919603293,2.0,2.0,2024
565436267,22919603293,2.0,2.0,2024
686504108,22919603293,2.0,2.0,2024
210595917,22919603293,2.0,2.0,2024
1116750382,22919603293,2.0,2.0,2024
1058377925,22919603293,2.0,2.0,2024
463780669,22919603293,2.0,2.0,2024
270749461,22919603293,2.0,2.0,2024
265409399,22919603293,2.0,2.0,2024
167837795,22919603293,2.0,2.0,2024
50271055,22919603293,2.0,2.0,2024
963670280,22919603293,2.0,2.0,2024
1097460428,22919603293,2.0,2.0,2024
818526058,22919603293,2.0,2.0,2024
146276944,22919603293,2.0,2.0,2024
21682194,22919603293,2.0,2.0,2024
934951218,22919603293,2.0,2.0,2024
764986548,22919603293,2.0,2.0,2024
239037397,22919603293,2.0,2.0,2024
112948304,22919603293,2.0,2.0,2024
996771881,22919603293,2.0,2.0,2024
1161541548,22919603293,2.0,2.0,2024
47530623,22919603293,2.0,2.0,2024
779709335,22919603293,2.0,2.0,2024
251485433,22919603293,2.0,2.0,2024
361428089,22919603293,2.0,2.0,2024
543123088,22919603293,2.0,2.0,2024
804857843,22919603293,2.0,2.0,2024
742522732,22919603293,2.0,2.0,2024
1081894633,22919603293,2.0,2.0,2024
1033404451,22919603293,2.0,2.0,2024
630871306,22919603293,2.0,2.0,2024
170253646,22919603293,2.0,2.0,2024
274270154,22919603293,2.0,2.0,2024
265904008,22919603293,2.0,2.0,2024
856059937,22919603293,2.0,2.0,2024
219220794,22919603293,2.0,2.0,2024
575914659,22919603293,2.0,2.0,2024
1140909241,22919603293,2.0,2.0,2024
430904206,22919603293,2.0,2.0,2024
1182170108,22919603293,2.0,2.0,2024
78374527,22919603293,2.0,2.0,2024
138921444,22919603293,2.0,2.0,2024
829221813,22919603293,2.0,2.0,2024
330600405,22919603293,2.0,2.0,2024
202681409,22919603293,2.0,2.0,2024
163217061,22919603293,2.0,2.0,2024
40284256,22919603293,2.0,2.0,2024
1045794104,22919603293,2.0,2.0,2024
401293840,22919603293,2.0,2.0,2024
970155566,22919603293,2.0,2.0,2024
73695140,22919603293,2.0,2.0,2024
124344610,22919603293,2.0,2.0,2024
70029917,22919603293,2.0,2.0,2024
307924503,22919603293,2.0,2.0,2024
271243579,22919603293,2.0,2.0,2024
710518266,22919603293,2.0,2.0,2024
143868175,22919603293,2.0,2.0,2024
279079618,22919603293,2.0,2.0,2024
347135610,22919603293,2.0,2.0,2024
793188407,22919603293,2.0,2.0,2024
14421619,22919603293,2.0,2.0,2024
129777627,22919603293,2.0,2.0,2024
68944891,22919603293,2.0,2.0,2024
185216029,22919603293,2.0,2.0,2024
779454267,22919603293,2.0,2.0,2024
126967526,22919603293,2.0,2.0,2024
507301134,22919603293,2.0,2.0,2024
614997175,22919603293,2.0,2.0,2024
646676999,22919603293,2.0,2.0,2024
870537646,22919603293,2.0,2.0,2024
1154360950,22919603293,2.0,2.0,2024
520003924,22919603293,2.0,2.0,2024
331170992,22919603293,2.0,2.0,2024
134927462,22919603293,2.0,2.0,2024
427944712,22919603293,2.0,2.0,2024
1238442632,22919603293,2.0,2.0,2024
275273819,22919603293,2.0,2.0,2024
63883377,22919603293,2.0,2.0,2024
263574602,22919603293,2.0,2.0,2024
942682036,22919603293,2.0,2.0,2024
40748874,22919603293,2.0,2.0,2024
290051609,22919603293,2.0,2.0,2024
8370640,22919603293,2.0,2.0,2024
19196271,22919603293,2.0,2.0,2024
265935587,22919603293,2.0,2.0,2024
840373867,22919603293,2.0,2.0,2024
483445762,22919603293,2.0,2.0,2024
1015896488,22919603293,2.0,2.0,2024
532685825,22919603293,2.0,2.0,2024
252348976,22919603293,2.0,2.0,2024
563696223,22919603293,2.0,2.0,2024
183444014,22919603293,2.0,2.0,2024
943166499,22919603293,2.0,2.0,2024
571096898,22919603293,2.0,2.0,2024
275559104,22919603293,2.0,2.0,2024
71498459,19271656334,11.0,11.0,2024
122461650,19271656334,11.0,11.0,2024
869853322,19271656334,11.0,11.0,2024
23129636,19271656334,11.0,11.0,2024
157995927,19271656334,11.0,11.0,2024
178176250,19271656334,11.0,11.0,2024
23102821,19271656334,11.0,11.0,2024
439191283,19271656334,11.0,11.0,2024
899174526,19271656334,11.0,11.0,2024
766567762,19271656334,11.0,11.0,2024
337250132,19271656334,11.0,11.0,2024
59161141,19271656334,11.0,11.0,2024
265737808,19271656334,11.0,11.0,2024
159976883,19271656334,11.0,11.0,2024
30064737,19271656334,11.0,11.0,2024
46636816,19271656334,11.0,11.0,2024
1058696593,19271656334,11.0,11.0,2024
82846579,19271656334,11.0,11.0,2024
816682399,19271656334,11.0,11.0,2024
106482024,19271656334,11.0,11.0,2024
79932779,19271656334,11.0,11.0,2024
172465297,19271656334,11.0,11.0,2024
571535005,19271656334,11.0,11.0,2024
242176704,19271656334,11.0,11.0,2024
170160238,19271656334,11.0,11.0,2024
8258430,19271656334,11.0,11.0,2024
50311064,19271656334,11.0,11.0,2024
122199565,19271656334,11.0,11.0,2024
3478472,19271656334,11.0,11.0,2024
21037787,19271656334,11.0,11.0,2024
27821090,19271656334,11.0,11.0,2024
52975097,19271656334,11.0,11.0,2024
133862064,19271656334,11.0,11.0,2024
22033126,19271656334,11.0,11.0,2024
201782597,19271656334,11.0,11.0,2024
262439807,19271656334,11.0,11.0,2024
56447148,19271656334,11.0,11.0,2024
15582086,19271656334,11.0,11.0,2024
25676254,19271656334,11.0,11.0,2024
47671209,19271656334,11.0,11.0,2024
208658603,19271656334,11.0,11.0,2024
522322751,19271656334,11.0,11.0,2024
901356431,19271656334,11.0,11.0,2024
543416524,19271656334,11.0,11.0,2024
195071711,19271656334,11.0,11.0,2024
354753431,19271656334,11.0,11.0,2024
496387940,19271656334,11.0,11.0,2024
1246049011,19271656334,11.0,11.0,2024
108476435,19271656334,11.0,11.0,2024
94932312,19271656334,11.0,11.0,2024
74081595,19271656334,11.0,11.0,2024
1192122092,19271656334,11.0,11.0,2024
805481268,19271656334,11.0,11.0,2024
752416155,19271656334,11.0,11.0,2024
79756008,19271656334,11.0,11.0,2024
212106032,19271656334,11.0,11.0,2024
237577509,19271656334,11.0,11.0,2024
244662010,19271656334,11.0,11.0,2024
306393762,19271656334,11.0,11.0,2024
814652408,19271656334,11.0,11.0,2024
125764561,19271656334,11.0,11.0,2024
544032439,19271656334,11.0,11.0,2024
426912541,19271656334,11.0,11.0,2024
491155123,19271656334,11.0,11.0,2024
191674389,19271656334,11.0,11.0,2024
481766235,19271656334,11.0,11.0,2024
527021629,19271656334,11.0,11.0,2024
1029305941,19271656334,11.0,11.0,2024
310713792,19271656334,11.0,11.0,2024
952812547,19271656334,11.0,11.0,2024
346442471,19271656334,11.0,11.0,2024
884771721,19271656334,11.0,11.0,2024
35431882,19271656334,11.0,11.0,2024
240996405,19271656334,11.0,11.0,2024
69251742,19271656334,11.0,11.0,2024
719589334,23774830756,12.0,12.0,2024
543668841,23774830756,12.0,12.0,2024
161305072,23774830756,12.0,12.0,2024
118981074,23774830756,12.0,12.0,2024
80945126,23774830756,12.0,12.0,2024
359520526,23774830756,12.0,12.0,2024
131850783,23774830756,12.0,12.0,2024
442970530,23774830756,12.0,12.0,2024
152551792,23774830756,12.0,12.0,2024
1181589893,23774830756,12.0,12.0,2024
112095740,23774830756,12.0,12.0,2024
1045763651,23774830756,12.0,12.0,2024
734061369,23774830756,12.0,12.0,2024
5156798,23774830756,12.0,12.0,2024
931976426,23774830756,12.0,12.0,2024
802342167,23774830756,12.0,12.0,2024
13189014,23774830756,12.0,12.0,2024
1003595312,23774830756,12.0,12.0,2024
20449384,23774830756,12.0,12.0,2024
54047295,23774830756,12.0,12.0,2024
45925766,23774830756,12.0,12.0,2024
86187558,23774830756,12.0,12.0,2024
104613508,23774830756,12.0,12.0,2024
91586545,23774830756,12.0,12.0,2024
1079029515,23774830756,12.0,12.0,2024
438037376,23774830756,12.0,12.0,2024
1042814576,23774830756,12.0,12.0,2024
509473582,23774830756,12.0,12.0,2024
337755553,23774830756,12.0,12.0,2024
400216956,23774830756,12.0,12.0,2024
684584374,23774830756,12.0,12.0,2024
209161093,23774830756,12.0,12.0,2024
53201026,23774830756,12.0,12.0,2024
53201026,16298235394,13.0,12.0,2024
675043990,23774830756,12.0,12.0,2024
25619575,23774830756,12.0,12.0,2024
417197793,23774830756,12.0,12.0,2024
257055763,23774830756,12.0,12.0,2024
511831346,23774830756,12.0,12.0,2024
381048983,23774830756,12.0,12.0,2024
13365880,23774830756,12.0,12.0,2024
67424143,23774830756,12.0,12.0,2024
4618368,23774830756,12.0,12.0,2024
3983964,23774830756,12.0,12.0,2024
126600140,23774830756,12.0,12.0,2024
86917143,23774830756,12.0,12.0,2024
82874063,23774830756,12.0,12.0,2024
130436740,23774830756,12.0,12.0,2024
130436740,22488766908,,,2024
327392129,23774830756,12.0,12.0,2024
30272845,23774830756,12.0,12.0,2024
