user_id,rating,like,product_id,product_name,date,variasi,review
111415656,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-01,42,
118180216,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-09-03,43,
637998584,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-01-30,39,
17597087,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-01-22,40,
956437379,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-01-27,43,
765603899,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-01-27,43,
145993757,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-01-24,44,
1595596,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-01-17,39,
255548328,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-02-11,42,
136266597,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2023-10-01,40,
166713905,5,2,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2023-08-03,42,
82037214,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2023-08-27,43,
399777118,5,1,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2023-08-06,42,
315982088,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2023-09-10,43,
450146257,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2023-08-04,39,
565853241,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2023-08-09,43,
95301212,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2025-05-05,41,
179546898,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2025-06-07,44,
1135073631,5,0,23774830756,910 Nineten Irezumi Hover Sepatu Lari Biru tua Putih Merah,2024-05-12,42,
1029103062,5,12,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-01-18,39,Performa: bagusCocok Untuk: lari atau olah raga lain nyaKualitas: bagus super empuk kaki GK bakalan sakit Bagus banget empuk udh aku cobain 2 km Masi empuk trus kalo ada batu GK kerasa pengiriman nya cepat pokok nya the best 👍👍👍👍👍👍👍
786245632,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-02-13,40,"Performa: bagusCocok Untuk: laari dari kenyataanKualitas: baik Pengiriman lewat dari estimasi,"
275715107,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-02-22,42,
961777011,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-02-12,42,
513943449,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-02-24,40,
1267367529,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-06-04,43,Kegunaan: untuk runner harianDesain: boleh lahh originalKualitas: bagus banget
611779883,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-02-06,42,Performa: mantap
410858514,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-03-13,40,Performa: mantapKualitas: 👍👍
99475762,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-03-17,39,Kualitas: 🅑🅐🅖🅤🅢Performa: kerenCocok Untuk: lari Enak banget rasanya kayak melayang
176724071,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-01-19,40,Kualitas: bagusCocok Untuk: runningPerforma: bagus
159056746,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-01-30,41,Bagus
304986380,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-03-09,40,Kualitas: mantap
902606059,5,3,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-01-24,39,"Disuruh ganti ukuran malah disuruh retur, pelayanan adminya mengecewakan sekali dan tidak ramah. tidak rekomdasikan toko ini, sangat menyesal."
82286164,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-02-21,42,Kualitas: bagus Sepatunya bagus tapi pengiriman dari tokonya agak lama
297356430,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-02-24,43,Cocok Untuk: JOSS
566317658,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-02-27,42,Kualitas: okCocok Untuk: run Ok.
53201026,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-02-24,39,Kualitas: istimewaPerforma: gaharCocok Untuk: runing Sepatu berkualitas harga sangat bersahabat..cuma pengemasan agak lama..admin respon cepet sih..kalo jasa kirim n kurir cepet...udah 3x beli di toko ini...mantap ga kecewa
74903292,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-02-11,40,
46001322,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-03-01,42,
15120505,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-03-02,43,
130707478,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-01-22,40,
254228013,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-06-07,41,
58999763,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-01-15,44,
162512332,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-02-20,40,
332174312,5,0,16298235394,910 Nineten Irezumi Hover Sepatu Lari Hijau teal Hijau neon Putih,2024-04-02,41,
